,conf,year,publisher,track,title,link
269,ICST,2018,IEEE Computer Society,"11th IEEE International Conference on Software Testing, Verification and Validation, ICST 2018, V盲ster氓s, Sweden, April 9-13, 2018.",Crashing Simulated Planes is Cheap: Can Simulation Detect Robotics Bugs Early?,http://doi.ieeecomputersociety.org/10.1109/ICST.2018.00040
270,ICST,2018,IEEE Computer Society,"2018 IEEE International Conference on Software Testing, Verification and Validation Workshops, ICST Workshops, V盲ster氓s, Sweden, April 9-13, 2018.",A Test Architecture for Machine Learning Product.,http://doi.ieeecomputersociety.org/10.1109/ICSTW.2018.00060
271,ICST,2018,IEEE Computer Society,"2018 IEEE International Conference on Software Testing, Verification and Validation Workshops, ICST Workshops, V盲ster氓s, Sweden, April 9-13, 2018.",A Survey of Software Quality for Machine Learning Applications.,https://doi.org/10.1109/ICSTW.2018.00061
272,ICST,2017,IEEE Computer Society,"2017 IEEE International Conference on Software Testing, Verification and Validation Workshops, ICST Workshops 2017, Tokyo, Japan, March 13-17, 2017.",Software Testing Design Techniques Used in Automated Vehicle Simulations.,https://doi.org/10.1109/ICSTW.2017.55
273,ICST,2016,IEEE Computer Society,"2016 IEEE International Conference on Software Testing, Verification and Validation, ICST 2016, Chicago, IL, USA, April 11-15, 2016.",Verification Methodology for Fully Autonomous Heavy Vehicles.,https://doi.org/10.1109/ICST.2016.42
274,SCAM,2018,IEEE Computer Society,"18th IEEE International Working Conference on Source Code Analysis and Manipulation, SCAM 2018, Madrid, Spain, September 23-24, 2018.",[Research Paper] On the Use of Machine Learning Techniques Towards the Design of Cloud Based Automatic Code Clone Validation Tools.,https://doi.org/10.1109/SCAM.2018.00025
275,ATVA,2020,Springer,"Automated Technology for Verification and Analysis - 18th International Symposium, ATVA 2020, Hanoi, Vietnam, October 19-23, 2020, Proceedings.",Verifying Recurrent Neural Networks Using Invariant Inference.,https://doi.org/10.1007/978-3-030-59152-6_3
276,ATVA,2020,Springer,"Automated Technology for Verification and Analysis - 18th International Symposium, ATVA 2020, Hanoi, Vietnam, October 19-23, 2020, Proceedings.",NeuralExplorer: State Space Exploration of Closed Loop Control Systems Using Neural Networks.,https://doi.org/10.1007/978-3-030-59152-6_4
277,ATVA,2020,Springer,"Automated Technology for Verification and Analysis - 18th International Symposium, ATVA 2020, Hanoi, Vietnam, October 19-23, 2020, Proceedings.",DeepAbstract: Neural Network Abstraction for Accelerating Verification.,https://doi.org/10.1007/978-3-030-59152-6_5
278,ATVA,2019,Springer,"Automated Technology for Verification and Analysis - 17th International Symposium, ATVA 2019, Taipei, Taiwan, October 28-31, 2019, Proceedings.",Performance Evaluation of the NDN Data Plane Using Statistical Model Checking.,https://doi.org/10.1007/978-3-030-31784-3_31
279,ATVA,2018,Springer,"Automated Technology for Verification and Analysis - 16th International Symposium, ATVA 2018, Los Angeles, CA, USA, October 7-10, 2018, Proceedings.",DeepSafe: A Data-Driven Approach for Assessing Robustness of Neural Networks.,https://doi.org/10.1007/978-3-030-01090-4_1
280,ATVA,2018,Springer,"Automated Technology for Verification and Analysis - 16th International Symposium, ATVA 2018, Los Angeles, CA, USA, October 7-10, 2018, Proceedings.",Formal Specification for Deep Neural Networks.,https://doi.org/10.1007/978-3-030-01090-4_2
281,ATVA,2018,Springer,"Automated Technology for Verification and Analysis - 16th International Symposium, ATVA 2018, Los Angeles, CA, USA, October 7-10, 2018, Proceedings.",A Formally Verified Motion Planner for Autonomous Vehicles.,https://doi.org/10.1007/978-3-030-01090-4_5
282,ATVA,2017,Springer,"Automated Technology for Verification and Analysis - 15th International Symposium, ATVA 2017, Pune, India, October 3-6, 2017, Proceedings.",Maximum Resilience of Artificial Neural Networks.,https://doi.org/10.1007/978-3-319-68167-2_18
283,ATVA,2017,Springer,"Automated Technology for Verification and Analysis - 15th International Symposium, ATVA 2017, Pune, India, October 3-6, 2017, Proceedings.",Formal Verification of Piece-Wise Linear Feed-Forward Neural Networks.,https://doi.org/10.1007/978-3-319-68167-2_19
284,MSR,2020,ACM,"MSR '20: 17th International Conference on Mining Software Repositories, Seoul, Republic of Korea, 29-30 June, 2020.",A Machine Learning Approach for Vulnerability Curation.,https://doi.org/10.1145/3379597.3387461
285,MSR,2020,ACM,"MSR '20: 17th International Conference on Mining Software Repositories, Seoul, Republic of Korea, 29-30 June, 2020.",The Scent of Deep Learning Code: An Empirical Study.,https://doi.org/10.1145/3379597.3387479
286,MSR,2020,ACM,"MSR '20: 17th International Conference on Mining Software Repositories, Seoul, Republic of Korea, 29-30 June, 2020.",The State of the ML-universe: 10 Years of Artificial Intelligence & Machine Learning Software Development on GitHub.,https://doi.org/10.1145/3379597.3387473
287,MSR,2019,IEEE / ACM,"Proceedings of the 16th International Conference on Mining Software Repositories, MSR 2019, 26-27 May 2019, Montreal, Canada.",DeepJIT: an end-to-end deep learning framework for just-in-time defect prediction.,https://doi.org/10.1109/MSR.2019.00016
288,MSR,2019,IEEE / ACM,"Proceedings of the 16th International Conference on Mining Software Repositories, MSR 2019, 26-27 May 2019, Montreal, Canada.",What do developers know about machine learning: a study of ML discussions on StackOverflow.,https://doi.org/10.1109/MSR.2019.00052
289,MSR,2018,ACM,"Proceedings of the 15th International Conference on Mining Software Repositories, MSR 2018, Gothenburg, Sweden, May 28-29, 2018.",Predicting developers' IDE commands with machine learning.,https://doi.org/10.1145/3196398.3196459
290,MSR,2018,ACM,"Proceedings of the 15th International Conference on Mining Software Repositories, MSR 2018, Gothenburg, Sweden, May 28-29, 2018.",The open-closed principle of modern machine learning frameworks.,https://doi.org/10.1145/3196398.3196445
291,MSR,2018,ACM,"Proceedings of the 15th International Conference on Mining Software Repositories, MSR 2018, Gothenburg, Sweden, May 28-29, 2018.",A deep learning approach to identifying source code in images and video.,https://doi.org/10.1145/3196398.3196402
292,MSR,2018,ACM,"Proceedings of the 15th International Conference on Mining Software Repositories, MSR 2018, Gothenburg, Sweden, May 28-29, 2018.",Deep learning similarities from different representations of source code.,https://doi.org/10.1145/3196398.3196431
293,MSR,2018,ACM,"Proceedings of the 15th International Conference on Mining Software Repositories, MSR 2018, Gothenburg, Sweden, May 28-29, 2018.",500+ times faster than deep learning: a case study exploring faster methods for text mining stackoverflow.,https://doi.org/10.1145/3196398.3196424
294,APLAS,2020,Springer,"Programming Languages and Systems - 18th Asian Symposium, APLAS 2020, Fukuoka, Japan, November 30 - December 2, 2020, Proceedings.","Neural Networks, Secure by Construction - An Exploration of Refinement Types.",https://doi.org/10.1007/978-3-030-64437-6_4
295,APLAS,2018,Springer,"Programming Languages and Systems - 16th Asian Symposium, APLAS 2018, Wellington, New Zealand, December 2-6, 2018, Proceedings.",Automated Proof Synthesis for the Minimal Propositional Logic with Deep Neural Networks.,https://doi.org/10.1007/978-3-030-02768-1_17
296,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",Long Short-Term Memory-Based Intrusion Detection System for In-Vehicle Controller Area Network Bus.,https://doi.org/10.1109/COMPSAC48688.2020.00011
297,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",Socially-Aware Multi-agent Velocity Obstacle Based Navigation for Nonholonomic Vehicles.,https://doi.org/10.1109/COMPSAC48688.2020.00012
298,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",Deep Learning for Hardware-Constrained Driverless Cars.,https://doi.org/10.1109/COMPSAC48688.2020.00013
299,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",Bayesian Neural Network Based Path Prediction Model Toward the Realization of Patent Valuation.,https://doi.org/10.1109/COMPSAC48688.2020.0-223
300,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",Cinematographic Shot Classification through Deep Learning.,https://doi.org/10.1109/COMPSAC48688.2020.0-222
301,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",Machine Learning Applied to Support Medical Decision in Transthoracic Echocardiogram Exams: A Systematic Review.,https://doi.org/10.1109/COMPSAC48688.2020.0-215
302,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",Moving Vehicle Candidate Recognition and Classification Using Inception-ResNet-v2.,https://doi.org/10.1109/COMPSAC48688.2020.0-207
303,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",A Modular Edge-/Cloud-Solution for Automated Error Detection of Industrial Hairpin Weldings using Convolutional Neural Networks.,https://doi.org/10.1109/COMPSAC48688.2020.0-202
304,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",A WiFi Assisted Pedestrian Heading Estimation Method Using Gyroscope.,https://doi.org/10.1109/COMPSAC48688.2020.0-197
305,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",Regularization of Deep Neural Networks for EEG Seizure Detection to Mitigate Overfitting.,https://doi.org/10.1109/COMPSAC48688.2020.0-182
306,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",Deep Learning Utilization in Beamforming Enhancement for Medical Ultrasound.,https://doi.org/10.1109/COMPSAC48688.2020.0-175
307,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",Graph Convolutional Neural Networks to Classify Whole Slide Images.,https://doi.org/10.1109/COMPSAC48688.2020.0-169
308,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",Detecting Malicious Web Requests Using an Enhanced TextCNN.,https://doi.org/10.1109/COMPSAC48688.2020.0-167
309,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",Detection of Change of Users in SNS by Two Dimensional CNN.,https://doi.org/10.1109/COMPSAC48688.2020.0-159
310,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",Code Inspection Support for Recurring Changes with Deep Learning in Evolving Software.,https://doi.org/10.1109/COMPSAC48688.2020.0-149
311,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",CNN-Based Model for Chinese Information Processing and Its Application in Large-Scale Book Purchasing.,https://doi.org/10.1109/COMPSAC48688.2020.0-145
312,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",Cache-Sharing Distributed Service Registry for Highly Dynamic V2X Environments.,https://doi.org/10.1109/COMPSAC48688.2020.0-109
313,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",Using Recurrent Neural Network for Intelligent Prediction of Water Level in Reservoirs.,https://doi.org/10.1109/COMPSAC48688.2020.0-108
314,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",Unification of Machine Learning Features.,https://doi.org/10.1109/COMPSAC48688.2020.00-93
315,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",Deep Learning for Visual Segmentation: A Review.,https://doi.org/10.1109/COMPSAC48688.2020.00-84
316,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",Kiwifruit Leaf Disease Identification Using Improved Deep Convolutional Neural Networks.,https://doi.org/10.1109/COMPSAC48688.2020.00-82
317,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",An Approach to Improving the Effectiveness of Data Augmentation for Deep Neural Networks.,https://doi.org/10.1109/COMPSAC48688.2020.00-78
318,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",Modeling of Short-Term Electricity Demand and Comparison of Machine Learning Approaches for Load Forecasting.,https://doi.org/10.1109/COMPSAC48688.2020.00-76
319,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",Seq2Image: Sequence Analysis using Visualization and Deep Convolutional Neural Network.,https://doi.org/10.1109/COMPSAC48688.2020.00-71
320,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",Optimization of Large-Scale Commercial Electric Vehicles Fleet Charging Location Schedule Under the Distributed wind Power Supply.,https://doi.org/10.1109/COMPSAC48688.2020.00-60
321,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",A Neural Network for Interpolating Light-Sources.,https://doi.org/10.1109/COMPSAC48688.2020.00-21
322,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",A Systematic Literature Review of Machine Learning-Based Disease Profiling and Personalized Treatment.,https://doi.org/10.1109/COMPSAC48688.2020.00-15
323,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",Predicting the Political Polarity of Tweets Using Supervised Machine Learning.,https://doi.org/10.1109/COMPSAC48688.2020.000-9
324,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",A Blockchain Token Economy Model for Financing a Decentralized Electric Vehicle Charging Platform.,https://doi.org/10.1109/COMPSAC48688.2020.000-4
325,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",Testing Convolutional Neural Network using Adversarial Attacks on Potential Critical Pixels.,https://doi.org/10.1109/COMPSAC48688.2020.000-3
326,COMPSAC,2020,IEEE,"44th IEEE Annual Computers, Software, and Applications Conference, COMPSAC 2020, Madrid, Spain, July 13-17, 2020.",An Improved Design Scheme for Perceptual Hashing Based on CNN for Digital Watermarking.,https://doi.org/10.1109/COMPSAC48688.2020.00048
327,COMPSAC,2019,IEEE,"43rd IEEE Annual Computer Software and Applications Conference, COMPSAC 2019, Milwaukee, WI, USA, July 15-19, 2019, Volume 1.",Hybrid Cellular-DTN for Vehicle Volume Data Collection in Rural Areas.,https://doi.org/10.1109/COMPSAC.2019.00048
328,COMPSAC,2019,IEEE,"43rd IEEE Annual Computer Software and Applications Conference, COMPSAC 2019, Milwaukee, WI, USA, July 15-19, 2019, Volume 1.",Vehicle Travel Time Estimation by Sparse Trajectories.,https://doi.org/10.1109/COMPSAC.2019.00069
329,COMPSAC,2019,IEEE,"43rd IEEE Annual Computer Software and Applications Conference, COMPSAC 2019, Milwaukee, WI, USA, July 15-19, 2019, Volume 1.",AILiveSim: An Extensible Virtual Environment for Training Autonomous Vehicles.,https://doi.org/10.1109/COMPSAC.2019.00074
330,COMPSAC,2019,IEEE,"43rd IEEE Annual Computer Software and Applications Conference, COMPSAC 2019, Milwaukee, WI, USA, July 15-19, 2019, Volume 1.",An Energy Efficient Pedestrian Heading Estimation Algorithm using Smartphones.,https://doi.org/10.1109/COMPSAC.2019.00102
331,COMPSAC,2019,IEEE,"43rd IEEE Annual Computer Software and Applications Conference, COMPSAC 2019, Milwaukee, WI, USA, July 15-19, 2019, Volume 1.",Improving Classification of Breast Cancer by Utilizing the Image Pyramids of Whole-Slide Imaging and Multi-scale Convolutional Neural Networks.,https://doi.org/10.1109/COMPSAC.2019.00105
332,COMPSAC,2019,IEEE,"43rd IEEE Annual Computer Software and Applications Conference, COMPSAC 2019, Milwaukee, WI, USA, July 15-19, 2019, Volume 1.",Parallelization of Plane Sweep Based Voronoi Construction with Compiler Directives.,https://doi.org/10.1109/COMPSAC.2019.00136
333,COMPSAC,2019,IEEE,"43rd IEEE Annual Computer Software and Applications Conference, COMPSAC 2019, Milwaukee, WI, USA, July 15-19, 2019, Volume 1.",Basic Design of Network Control Method Based on Disaster Risk of OpenFlow C/M-Plane.,https://doi.org/10.1109/COMPSAC.2019.00160
334,COMPSAC,2019,IEEE,"43rd IEEE Annual Computer Software and Applications Conference, COMPSAC 2019, Milwaukee, WI, USA, July 15-19, 2019, Volume 2.",Identifying Buildings with Ramp Entrances Using Convolutional Neural Networks.,https://doi.org/10.1109/COMPSAC.2019.10186
335,COMPSAC,2019,IEEE,"43rd IEEE Annual Computer Software and Applications Conference, COMPSAC 2019, Milwaukee, WI, USA, July 15-19, 2019, Volume 2.",Intelligent Highway Traffic Forecast Based on Deep Learning and Restructured Road Models.,https://doi.org/10.1109/COMPSAC.2019.10192
336,COMPSAC,2019,IEEE,"43rd IEEE Annual Computer Software and Applications Conference, COMPSAC 2019, Milwaukee, WI, USA, July 15-19, 2019, Volume 2.",Modern Architecture for Deep Learning-Based Automatic Optical Inspection.,https://doi.org/10.1109/COMPSAC.2019.10197
337,COMPSAC,2019,IEEE,"43rd IEEE Annual Computer Software and Applications Conference, COMPSAC 2019, Milwaukee, WI, USA, July 15-19, 2019, Volume 2.",Machine Learning-Based Modeling of Big Clinical Trials Data for Adverse Outcome Prediction: A Case Study of Death Events.,https://doi.org/10.1109/COMPSAC.2019.10218
338,COMPSAC,2019,IEEE,"43rd IEEE Annual Computer Software and Applications Conference, COMPSAC 2019, Milwaukee, WI, USA, July 15-19, 2019, Volume 2.",Classification of Pulmonary Nodules by using Improved Convolutional Neural Networks.,https://doi.org/10.1109/COMPSAC.2019.10241
339,COMPSAC,2019,IEEE,"43rd IEEE Annual Computer Software and Applications Conference, COMPSAC 2019, Milwaukee, WI, USA, July 15-19, 2019, Volume 2.",A Comparative Approach on the use of Unmanned Aerial Vehicles kind of Fixed-Wing and Rotative Wing Applied to the Precision Agriculture Scenario.,https://doi.org/10.1109/COMPSAC.2019.10259
340,COMPSAC,2019,IEEE,"43rd IEEE Annual Computer Software and Applications Conference, COMPSAC 2019, Milwaukee, WI, USA, July 15-19, 2019, Volume 2.",Toward Machine Learning Based Analyses on Compressed Firmware.,https://doi.org/10.1109/COMPSAC.2019.10271
341,COMPSAC,2019,IEEE,"43rd IEEE Annual Computer Software and Applications Conference, COMPSAC 2019, Milwaukee, WI, USA, July 15-19, 2019, Volume 2.",Automatic Multi-class Non-Functional Software Requirements Classification Using Neural Networks.,https://doi.org/10.1109/COMPSAC.2019.10275
342,COMPSAC,2018,IEEE Computer Society,"2018 IEEE 42nd Annual Computer Software and Applications Conference, COMPSAC 2018, Tokyo, Japan, 23-27 July 2018, Volume 1.",An Empirical Analysis on Web Service Anti-pattern Detection Using a Machine Learning Framework.,https://doi.org/10.1109/COMPSAC.2018.00010
343,COMPSAC,2018,IEEE Computer Society,"2018 IEEE 42nd Annual Computer Software and Applications Conference, COMPSAC 2018, Tokyo, Japan, 23-27 July 2018, Volume 1.",Teaching Autonomous Driving Using a Modular and Integrated Approach.,https://doi.org/10.1109/COMPSAC.2018.00057
344,COMPSAC,2018,IEEE Computer Society,"2018 IEEE 42nd Annual Computer Software and Applications Conference, COMPSAC 2018, Tokyo, Japan, 23-27 July 2018, Volume 1.",Machine Learning Assisted High-Definition Map Creation.,https://doi.org/10.1109/COMPSAC.2018.00058
345,COMPSAC,2018,IEEE Computer Society,"2018 IEEE 42nd Annual Computer Software and Applications Conference, COMPSAC 2018, Tokyo, Japan, 23-27 July 2018, Volume 1.",An Improved Promoter Recognition Model Using Convolutional Neural Network.,https://doi.org/10.1109/COMPSAC.2018.00072
346,COMPSAC,2018,IEEE Computer Society,"2018 IEEE 42nd Annual Computer Software and Applications Conference, COMPSAC 2018, Tokyo, Japan, 23-27 July 2018, Volume 1.",A Deep Learning Approach Based on Stacked Denoising Autoencoders for Protein Function Prediction.,https://doi.org/10.1109/COMPSAC.2018.00074
347,COMPSAC,2018,IEEE Computer Society,"2018 IEEE 42nd Annual Computer Software and Applications Conference, COMPSAC 2018, Tokyo, Japan, 23-27 July 2018, Volume 1.",Lane Change Detection Algorithm on Real World Driving for Arbitrary Road Infrastructures.,https://doi.org/10.1109/COMPSAC.2018.00086
348,COMPSAC,2018,IEEE Computer Society,"2018 IEEE 42nd Annual Computer Software and Applications Conference, COMPSAC 2018, Tokyo, Japan, 23-27 July 2018, Volume 1.",Towards Light-Weight Deep Learning Based Malware Detection.,https://doi.org/10.1109/COMPSAC.2018.00092
349,COMPSAC,2018,IEEE Computer Society,"2018 IEEE 42nd Annual Computer Software and Applications Conference, COMPSAC 2018, Tokyo, Japan, 23-27 July 2018, Volume 1.",Long Short-Term Memory Neural Networks for Artificial Dialogue Generation.,https://doi.org/10.1109/COMPSAC.2018.00113
350,COMPSAC,2018,IEEE Computer Society,"2018 IEEE 42nd Annual Computer Software and Applications Conference, COMPSAC 2018, Tokyo, Japan, 23-27 July 2018, Volume 1.",Applying Code Vectors for Presenting Software Features in Machine Learning.,https://doi.org/10.1109/COMPSAC.2018.00128
351,COMPSAC,2018,IEEE Computer Society,"2018 IEEE 42nd Annual Computer Software and Applications Conference, COMPSAC 2018, Tokyo, Japan, 23-27 July 2018, Volume 1.",Android Malware Detector Exploiting Convolutional Neural Network and Adaptive Classifier Selection.,https://doi.org/10.1109/COMPSAC.2018.00143
352,COMPSAC,2018,IEEE Computer Society,"2018 IEEE 42nd Annual Computer Software and Applications Conference, COMPSAC 2018, Tokyo, Japan, 23-27 July 2018, Volume 1.",mmCNN: A Novel Method for Large Convolutional Neural Network on Memory-Limited Devices.,https://doi.org/10.1109/COMPSAC.2018.00152
353,COMPSAC,2018,IEEE Computer Society,"2018 IEEE 42nd Annual Computer Software and Applications Conference, COMPSAC 2018, Tokyo, Japan, 23-27 July 2018, Volume 2.",Improving the Smartness of Cloud Management via Machine Learning Based Workload Prediction.,https://doi.org/10.1109/COMPSAC.2018.10200
354,COMPSAC,2018,IEEE Computer Society,"2018 IEEE 42nd Annual Computer Software and Applications Conference, COMPSAC 2018, Tokyo, Japan, 23-27 July 2018, Volume 2.",A Deep Learning Approach for Estimating Inventory Rebalancing Demand in Bicycle Sharing Systems.,https://doi.org/10.1109/COMPSAC.2018.10213
355,COMPSAC,2018,IEEE Computer Society,"2018 IEEE 42nd Annual Computer Software and Applications Conference, COMPSAC 2018, Tokyo, Japan, 23-27 July 2018, Volume 2.",On Learning Fuel Consumption Prediction in Vehicle Clusters.,https://doi.org/10.1109/COMPSAC.2018.10214
356,COMPSAC,2018,IEEE Computer Society,"2018 IEEE 42nd Annual Computer Software and Applications Conference, COMPSAC 2018, Tokyo, Japan, 23-27 July 2018, Volume 2.","An Approach to Proposing New Business Models Basing on Association Rule Learning, BP Neural Network and Creative Computing.",https://doi.org/10.1109/COMPSAC.2018.10215
357,COMPSAC,2018,IEEE Computer Society,"2018 IEEE 42nd Annual Computer Software and Applications Conference, COMPSAC 2018, Tokyo, Japan, 23-27 July 2018, Volume 2.",Predicting Decisions of the Philippine Supreme Court Using Natural Language Processing and Machine Learning.,https://doi.org/10.1109/COMPSAC.2018.10348
358,COMPSAC,2018,IEEE Computer Society,"2018 IEEE 42nd Annual Computer Software and Applications Conference, COMPSAC 2018, Tokyo, Japan, 23-27 July 2018, Volume 2.",Transfer Learning Method for Very Deep CNN for Text Classification and Methods for its Evaluation.,https://doi.org/10.1109/COMPSAC.2018.10220
359,COMPSAC,2018,IEEE Computer Society,"2018 IEEE 42nd Annual Computer Software and Applications Conference, COMPSAC 2018, Tokyo, Japan, 23-27 July 2018, Volume 2.",Chained of Things: A Secure and Dependable Design of Autonomous Vehicle Services.,https://doi.org/10.1109/COMPSAC.2018.10283
360,COMPSAC,2018,IEEE Computer Society,"2018 IEEE 42nd Annual Computer Software and Applications Conference, COMPSAC 2018, Tokyo, Japan, 23-27 July 2018, Volume 2.",A New Combined CNN-RNN Model for Sector Stock Price Analysis.,https://doi.org/10.1109/COMPSAC.2018.10292
361,COMPSAC,2018,IEEE Computer Society,"2018 IEEE 42nd Annual Computer Software and Applications Conference, COMPSAC 2018, Tokyo, Japan, 23-27 July 2018, Volume 2.",Low-cost Pedestrian Counter Using Wi-Fi APs for Smart Building Applications.,https://doi.org/10.1109/COMPSAC.2018.10310
362,COMPSAC,2018,IEEE Computer Society,"2018 IEEE 42nd Annual Computer Software and Applications Conference, COMPSAC 2018, Tokyo, Japan, 23-27 July 2018, Volume 2.",State Estimation Using Neural Networks in Industrial Processes.,https://doi.org/10.1109/COMPSAC.2018.10344
363,COMPSAC,2017,IEEE Computer Society,"41st IEEE Annual Computer Software and Applications Conference, COMPSAC 2017, Turin, Italy, July 4-8, 2017. Volume 1.",Challenge to Impede Deep Learning against CAPTCHA with Ergonomic Design.,https://doi.org/10.1109/COMPSAC.2017.83
364,COMPSAC,2017,IEEE Computer Society,"41st IEEE Annual Computer Software and Applications Conference, COMPSAC 2017, Turin, Italy, July 4-8, 2017. Volume 1.",Agent Marketplaces and Deep Learning in Enterprises: The COMPOSITION Project.,https://doi.org/10.1109/COMPSAC.2017.46
365,COMPSAC,2017,IEEE Computer Society,"41st IEEE Annual Computer Software and Applications Conference, COMPSAC 2017, Turin, Italy, July 4-8, 2017. Volume 2.",Adaptive Cost Efficient Framework for Cloud-Based Machine Learning.,https://doi.org/10.1109/COMPSAC.2017.42
366,COMPSAC,2017,IEEE Computer Society,"41st IEEE Annual Computer Software and Applications Conference, COMPSAC 2017, Turin, Italy, July 4-8, 2017. Volume 2.",A Study of Machine Learning in Healthcare.,https://doi.org/10.1109/CBMS.2019.00065
367,COMPSAC,2017,IEEE Computer Society,"41st IEEE Annual Computer Software and Applications Conference, COMPSAC 2017, Turin, Italy, July 4-8, 2017. Volume 2.",One-Way Free Floating Car-Sharing: Applying Vehicle-Generated Data to Assess the Market Demand Potential of Urban Zones.,https://doi.org/10.1109/COMPSAC.2017.181
368,COMPSAC,2017,IEEE Computer Society,"41st IEEE Annual Computer Software and Applications Conference, COMPSAC 2017, Turin, Italy, July 4-8, 2017. Volume 2.",Assessing the Impacts of Electric Vehicles Uptake: A System Dynamics Approach.,https://doi.org/10.1109/COMPSAC.2017.67
369,COMPSAC,2016,IEEE Computer Society,"40th IEEE Annual Computer Software and Applications Conference, COMPSAC 2016, Atlanta, GA, USA, June 10-14, 2016.",Customized Cloud Service Trustworthiness Evaluation and Comparison Using Fuzzy Neural Networks.,https://doi.org/10.1109/COMPSAC.2016.86
370,COMPSAC,2016,IEEE Computer Society,"40th IEEE Annual Computer Software and Applications Conference, COMPSAC 2016, Atlanta, GA, USA, June 10-14, 2016.",Building a Large-Scale Distributed Live Video Analysis System for Movement of Pedestrians in Urban Areas.,https://doi.org/10.1109/COMPSAC.2016.75
